brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,max_power,seats,selling_price
Ford,10,66000.0,Dealer,Diesel,Manual,20.0,68.05,5,255000
Maruti,6,67000.0,Dealer,Petrol,Manual,20.85,83.14,5,575000
Maruti,4,84900.0,Dealer,Petrol,Manual,17.5,91.1,7,800000
Skoda,7,59000.0,Dealer,Diesel,Manual,20.5,103.5,5,475000
Toyota,6,73000.0,Dealer,Petrol,Automatic,12.98,178.3,5,1550000
BMW,4,51000.0,Dealer,Diesel,Automatic,18.12,182.25,5,3300000
Maruti,5,23000.0,Dealer,Petrol,Automatic,20.52,81.8,5,430000
Hyundai,6,23000.0,Individual,Petrol,Manual,18.9,82.0,5,525000
Maruti,9,17000.0,Individual,Petrol,Manual,20.92,67.1,5,180000
Maruti,4,26000.0,Individual,Petrol,Automatic,21.4,83.1,5,850000
Volkswagen,6,80900.0,Dealer,Diesel,Automatic,22.15,108.6,5,710000
Volkswagen,10,70250.0,Dealer,Diesel,Manual,22.07,73.9,5,299000
Hyundai,4,49000.0,Dealer,Diesel,Manual,23.9,126.2,5,949000
BMW,5,51000.0,Dealer,Diesel,Automatic,18.12,182.25,5,2975000
Toyota,10,130000.0,Individual,Diesel,Manual,12.8,102.0,8,620000
Mercedes-Benz,9,76500.0,Dealer,Diesel,Automatic,14.84,170.0,5,1490000
Maruti,11,28000.0,Dealer,Petrol,Manual,14.0,64.0,5,250000
Tata,3,27000.0,Dealer,Diesel,Manual,21.5,108.5,5,751000
Toyota,11,130000.0,Dealer,Diesel,Manual,11.5,171.0,7,1050000
Honda,11,77250.0,Dealer,Petrol,Automatic,16.8,118.0,5,349000
Maruti,6,48000.0,Dealer,CNG,Manual,32.52,58.33,5,365000
Maruti,7,39000.0,Dealer,CNG,Manual,21.94,61.7,5,365000
Volkswagen,5,60000.0,Dealer,Petrol,Automatic,17.21,103.5,5,690000
Ford,5,40003.0,Dealer,Petrol,Automatic,14.7,120.69,5,670000
Maruti,3,40737.0,Dealer,Petrol,Manual,22.74,47.3,5,325000
Hyundai,7,120000.0,Individual,Diesel,Automatic,19.5,126.24,5,900000
Honda,5,50000.0,Individual,Diesel,Manual,26.0,98.6,5,850000
Hyundai,5,70000.0,Individual,Diesel,Manual,24.0,70.0,5,450000
Maruti,3,17000.0,Individual,Diesel,Manual,28.09,88.5,5,900000
Hyundai,5,59000.0,Dealer,Petrol,Manual,18.6,81.83,5,650000
Maruti,4,43000.0,Dealer,Diesel,Manual,28.09,88.5,5,850000
Ford,7,50250.0,Dealer,Petrol,Automatic,16.5,110.0,5,621000
Maruti,3,23150.0,Dealer,Petrol,Manual,20.73,91.1,5,775000
Maruti,6,19000.0,Dealer,Petrol,Manual,18.6,85.8,5,511000
Mahindra,7,45000.0,Dealer,Diesel,Manual,16.5,70.0,7,635000
Maruti,2,37095.0,Dealer,Diesel,Manual,24.3,88.5,5,895000
Hyundai,6,45235.0,Dealer,Petrol,Manual,18.6,81.83,5,630000
Volkswagen,4,31700.0,Dealer,Diesel,Automatic,22.15,108.6,5,900000
Maruti,3,24812.0,Dealer,Diesel,Manual,25.47,88.5,7,950000
Jaguar,7,67000.0,Individual,Diesel,Automatic,16.36,182.25,5,1900000
Maruti,6,62000.0,Dealer,CNG,Manual,15.1,73.0,5,295000
Hyundai,5,75000.0,Dealer,Diesel,Automatic,19.08,126.2,5,650000
Maruti,2,10000.0,Individual,Petrol,Manual,21.21,81.8,5,600000
Toyota,9,85000.0,Dealer,Diesel,Manual,12.8,102.0,8,750000
Maruti,12,22000.0,Individual,Petrol,Manual,19.7,46.3,5,140000
Honda,6,78000.0,Dealer,Diesel,Manual,26.0,98.6,5,651000
Hyundai,8,14000.0,Dealer,Petrol,Automatic,17.01,121.4,5,575000
Honda,5,32302.0,Dealer,Petrol,Automatic,18.0,117.3,5,875000
Maruti,6,46023.0,Dealer,Diesel,Manual,26.59,74.0,5,575000
Maruti,4,28596.0,Dealer,Petrol,Manual,17.5,91.1,7,775000
Maruti,10,54688.0,Dealer,Petrol,Manual,16.1,85.0,5,300000
Maruti,6,64000.0,Dealer,Diesel,Manual,28.09,88.5,5,695000
Maruti,3,46000.0,Individual,Diesel,Manual,28.4,74.02,5,750000
Maruti,15,82000.0,Dealer,Petrol,Manual,16.1,88.2,5,205000
Honda,5,21715.0,Dealer,Petrol,Manual,17.8,117.3,5,760000
Toyota,3,12617.0,Dealer,Petrol,Manual,17.1,105.5,5,900000
BMW,6,68000.0,Dealer,Diesel,Automatic,18.12,182.25,5,2550000
Mahindra,9,68000.0,Dealer,Diesel,Manual,12.05,120.0,8,450000
Mahindra,13,97000.0,Dealer,Diesel,Manual,12.05,120.0,8,355000
Hyundai,11,35000.0,Dealer,Petrol,Manual,20.36,78.9,5,235000
Honda,14,71000.0,Dealer,Petrol,Automatic,12.9,130.0,5,225000
Honda,4,24000.0,Dealer,Petrol,Automatic,18.0,117.6,5,875000
Hyundai,8,39000.0,Dealer,Petrol,Manual,17.0,80.0,5,395000
Mahindra,9,48000.0,Dealer,Diesel,Manual,15.1,140.0,7,695000
Honda,6,53000.0,Dealer,Petrol,Manual,17.4,117.3,5,610000
Maruti,2,21000.0,Dealer,Diesel,Automatic,24.3,88.5,5,1111000
Maruti,11,11000.0,Dealer,CNG,Manual,26.83,38.4,5,185000
BMW,5,22000.0,Dealer,Diesel,Automatic,16.77,182.25,5,6100000
Maruti,7,76000.0,Individual,Petrol,Manual,23.1,67.04,5,325000
Hyundai,4,45000.0,Individual,Diesel,Manual,22.0,126.2,5,1050000
Hyundai,2,16000.0,Individual,Petrol,Automatic,18.9,81.86,5,575000
Audi,9,75000.0,Dealer,Diesel,Automatic,14.94,182.25,5,1250000
Skoda,6,34000.0,Dealer,Petrol,Automatic,13.7,157.75,5,1160000
Maruti,10,88000.0,Dealer,Diesel,Manual,19.3,73.9,5,365000
Hyundai,3,27000.0,Dealer,Petrol,Manual,18.6,81.83,5,625000
Volkswagen,9,96000.0,Individual,Diesel,Manual,22.07,73.9,5,300000
Hyundai,5,65000.0,Dealer,Diesel,Manual,22.54,88.73,5,675000
Honda,10,45000.0,Dealer,Petrol,Manual,17.0,118.0,5,365000
Maruti,8,50000.0,Individual,Petrol,Manual,20.51,67.04,5,292000
Maruti,6,20000.0,Individual,Petrol,Manual,23.95,67.05,5,300000
Mahindra,5,30000.0,Individual,Diesel,Manual,25.32,77.0,6,450000
Honda,13,40000.0,Dealer,Petrol,Automatic,16.8,116.4,5,375000
Hyundai,8,27000.0,Dealer,Petrol,Manual,18.5,82.85,5,425000
Tata,3,16000.0,Dealer,Diesel,Manual,21.5,108.5,5,835000
Hyundai,8,40000.0,Dealer,Petrol,Manual,17.0,80.0,5,395000
Renault,1,5000.0,Individual,Petrol,Automatic,24.04,67.0,5,400000
Maruti,5,29000.0,Dealer,Petrol,Manual,22.74,47.3,5,285000
Skoda,6,35000.0,Dealer,Petrol,Automatic,13.7,157.75,5,1150000
Maruti,4,30000.0,Individual,Petrol,Manual,22.0,81.8,5,520000
Hyundai,10,130000.0,Dealer,Diesel,Manual,16.8,110.0,5,450000
Maruti,8,79000.0,Dealer,Diesel,Manual,23.4,74.0,5,486000
Maruti,13,40578.0,Individual,Diesel,Manual,19.3,73.9,5,280000
Maruti,9,60000.0,Dealer,Diesel,Manual,22.9,74.0,5,475000
Mahindra,6,60000.0,Individual,Diesel,Automatic,16.0,140.0,7,1400000
Volkswagen,5,110000.0,Individual,Diesel,Manual,20.14,88.7,5,550000
Hyundai,9,66657.0,Dealer,Diesel,Manual,22.32,126.32,5,549000
Tata,9,100000.0,Individual,Diesel,Manual,11.57,138.1,7,260000
Hyundai,10,35000.0,Dealer,Petrol,Manual,17.0,80.0,5,375000
Maruti,2,5000.0,Individual,Petrol,Manual,21.21,81.8,5,610000
Honda,6,70000.0,Individual,Diesel,Manual,26.0,98.6,5,650000
Honda,6,19570.0,Dealer,Petrol,Manual,18.7,88.7,5,560000
Renault,6,37639.0,Dealer,Diesel,Manual,19.87,83.8,5,625000
BMW,10,63000.0,Dealer,Diesel,Automatic,13.2,170.0,5,995000
Honda,7,74000.0,Dealer,Diesel,Manual,26.0,98.6,5,590000
Maruti,7,40000.0,Dealer,CNG,Manual,17.5,80.46,7,600000
Hyundai,12,73000.0,Dealer,Petrol,Manual,20.36,78.9,5,190000
Maruti,3,26750.0,Dealer,Diesel,Manual,28.4,74.02,5,911000
Hyundai,13,66403.0,Dealer,Petrol,Manual,17.92,62.1,5,185000
Honda,3,33000.0,Dealer,Diesel,Manual,25.5,98.6,5,890000
Volkswagen,5,73172.0,Dealer,Diesel,Automatic,22.15,108.6,5,725000
Maruti,5,50000.0,Individual,CNG,Manual,17.5,80.46,7,700000
Maruti,5,57246.0,Dealer,Diesel,Manual,25.47,88.5,7,850000
Maruti,4,10000.0,Dealer,Petrol,Manual,21.21,81.8,5,550000
Maruti,5,64224.0,Dealer,CNG,Manual,33.54,67.04,5,375000
Hyundai,11,81000.0,Dealer,Petrol,Manual,18.5,80.0,5,260000
Hyundai,3,62000.0,Dealer,Diesel,Manual,22.1,88.7,5,925000
Maruti,14,68128.0,Dealer,LPG,Manual,17.3,57.5,5,148000
Toyota,4,45000.0,Dealer,Diesel,Manual,13.68,147.51,7,1575000
Honda,5,71400.0,Dealer,Diesel,Manual,27.3,98.6,5,630000
Maruti,7,63000.0,Dealer,Petrol,Manual,15.37,73.0,5,315000
Maruti,9,120000.0,Individual,Diesel,Manual,20.77,88.76,7,450000
Mercedes-Benz,10,74024.0,Dealer,Petrol,Automatic,12.3,182.25,5,1095000
Mercedes-Benz,10,75000.0,Dealer,Diesel,Automatic,14.84,170.0,5,675000
Maruti,1,12000.0,Dealer,Petrol,Automatic,18.76,103.26,5,1225000
Hyundai,4,25000.0,Dealer,Diesel,Manual,21.19,88.73,5,771000
Ford,11,60000.0,Individual,Diesel,Manual,20.0,68.0,5,250000
Toyota,3,35000.0,Individual,Diesel,Automatic,11.36,171.5,7,1800000
Hyundai,7,77000.0,Dealer,Diesel,Manual,22.32,126.3,5,485000
Maruti,5,22000.0,Individual,Petrol,Manual,20.73,91.1,5,715000
Maruti,9,65000.0,Dealer,Petrol,Manual,18.9,67.1,5,265000
Skoda,9,74000.0,Dealer,Diesel,Manual,20.5,103.5,5,385000
Maruti,6,79159.0,Dealer,Diesel,Manual,26.59,74.0,5,675000
Toyota,4,10725.0,Dealer,Diesel,Manual,13.0,168.5,7,2895000
Maruti,9,84000.0,Individual,Petrol,Manual,18.9,67.1,5,215000
Hyundai,5,70000.0,Individual,Petrol,Manual,18.6,81.83,5,510000
Maruti,2,20000.0,Individual,Petrol,Automatic,23.1,67.04,5,520000
Volkswagen,4,18171.0,Dealer,Petrol,Manual,16.2,74.0,5,598000
BMW,13,61000.0,Dealer,Diesel,Automatic,11.0,182.25,5,1975000
Toyota,7,77349.0,Dealer,Diesel,Manual,12.99,100.6,7,975000
Maruti,3,22000.0,Dealer,Petrol,Automatic,21.21,81.8,5,795000
Hyundai,11,40000.0,Dealer,Petrol,Manual,17.92,62.1,5,210000
Maruti,11,40000.0,Individual,Petrol,Manual,20.92,67.1,5,250000
Hyundai,9,79330.0,Dealer,Petrol,Manual,17.0,80.0,5,375000
Volkswagen,9,77000.0,Dealer,Diesel,Manual,20.54,103.6,5,425000
Mahindra,1,12000.0,Individual,Diesel,Manual,21.0,74.96,7,800000
Hyundai,9,24750.0,Individual,Petrol,Manual,20.36,78.9,5,300000
Hyundai,6,35000.0,Individual,Petrol,Manual,18.6,81.83,5,550000
Maruti,3,80000.0,Individual,Diesel,Manual,28.4,74.02,5,750000
Audi,6,55200.0,Dealer,Diesel,Automatic,17.11,174.33,5,1725000
Maruti,3,24000.0,Dealer,Petrol,Manual,19.34,103.0,7,875000
Toyota,12,104000.0,Individual,Diesel,Manual,12.8,102.0,8,525000
Volkswagen,8,120000.0,Individual,Petrol,Manual,15.04,103.6,5,400000
Honda,13,90046.0,Dealer,Petrol,Manual,17.7,78.0,5,185000
Ford,10,49000.0,Dealer,Petrol,Manual,15.6,70.0,5,215000
Honda,3,12000.0,Dealer,Petrol,Manual,17.8,86.7,5,645000
Renault,7,75000.0,Dealer,Diesel,Manual,19.87,83.8,5,585000
Mahindra,9,100000.0,Individual,Diesel,Manual,15.96,62.1,7,400000
Mahindra,5,62257.0,Dealer,Diesel,Manual,21.0,74.96,7,680000
Maruti,4,70000.0,Individual,Diesel,Manual,24.3,88.5,5,750000
Mahindra,4,68462.0,Dealer,Diesel,Manual,15.4,120.0,7,900000
Maruti,9,70000.0,Individual,Petrol,Manual,17.5,85.8,5,370000
Maruti,8,52000.0,Dealer,Petrol,Manual,22.0,81.8,5,450000
Honda,4,10000.0,Individual,Petrol,Manual,18.7,88.7,5,650000
Maruti,4,60000.0,Dealer,Diesel,Automatic,28.4,74.02,5,750000
Maruti,4,19000.0,Dealer,Diesel,Manual,24.52,88.5,7,895000
Maruti,6,38700.0,Individual,Diesel,Manual,26.59,74.0,5,720000
Maruti,7,55000.0,Dealer,Petrol,Manual,20.85,83.14,5,500000
Honda,4,41632.0,Dealer,Diesel,Manual,25.5,98.6,5,745000
Toyota,5,90000.0,Individual,Diesel,Automatic,11.36,171.5,7,1775000
Hyundai,5,17749.0,Dealer,Petrol,Manual,18.6,81.83,5,549000
Maruti,3,18000.0,Dealer,Petrol,Manual,21.4,83.1,5,750000
Hyundai,6,25000.0,Individual,Petrol,Manual,17.43,105.5,5,500000
Volkswagen,6,54985.0,Dealer,Petrol,Manual,16.2,74.0,5,480000
Ford,3,31668.0,Dealer,Petrol,Automatic,14.8,121.36,5,935000
Datsun,3,16500.0,Individual,Petrol,Manual,22.7,53.64,5,290000
Toyota,13,95000.0,Dealer,Diesel,Manual,12.99,100.6,8,525000
Mahindra,9,90000.0,Individual,Diesel,Manual,15.1,140.0,7,611000
Ford,5,25000.0,Individual,Petrol,Automatic,17.01,110.4,5,600000
Maruti,7,84000.0,Dealer,Petrol,Manual,20.51,67.04,5,350000
Honda,3,19000.0,Dealer,Petrol,Manual,17.5,88.7,5,825000
Hyundai,7,38000.0,Individual,Petrol,Manual,18.9,82.0,5,430000
Mercedes-Benz,4,6500.0,Dealer,Diesel,Automatic,13.5,182.25,5,8150000
Hyundai,8,48000.0,Dealer,Petrol,Automatic,17.01,121.4,5,490000
Maruti,3,34000.0,Dealer,Diesel,Manual,27.39,74.0,5,850000
Renault,3,9800.0,Dealer,Petrol,Automatic,24.04,67.0,5,415000
Maruti,3,30000.0,Individual,Diesel,Manual,28.4,74.02,5,868000
Hyundai,6,88500.0,Dealer,Petrol,Manual,18.9,82.0,5,445000
Volkswagen,8,58212.0,Dealer,Petrol,Manual,15.04,103.6,5,400000
Audi,7,52000.0,Dealer,Diesel,Automatic,17.68,174.33,5,1900000
Hyundai,11,84000.0,Dealer,Petrol,Automatic,19.2,80.0,5,270000
Hyundai,8,55000.0,Individual,Petrol,Manual,18.5,82.85,5,450000
Toyota,8,130000.0,Dealer,Diesel,Manual,12.99,100.6,7,925000
BMW,7,50000.0,Dealer,Diesel,Automatic,18.88,182.25,5,1700000
Hyundai,2,14200.0,Dealer,Petrol,Manual,17.0,121.3,5,975000
Hyundai,11,72000.0,Dealer,Petrol,Manual,20.36,78.9,5,211000
Toyota,10,130000.0,Dealer,Diesel,Manual,12.99,100.0,7,650000
Skoda,4,67001.0,Dealer,Diesel,Automatic,19.5,141.0,5,1650000
Maruti,5,72000.0,Dealer,Petrol,Manual,21.4,83.1,5,630000
Honda,2,2600.0,Dealer,Petrol,Automatic,17.4,117.6,5,1400000
Skoda,8,77300.0,Dealer,Diesel,Manual,21.14,103.52,5,475000
Hyundai,9,58000.0,Dealer,Petrol,Manual,17.01,121.3,5,399000
Maruti,6,66000.0,Dealer,Petrol,Automatic,23.95,67.05,5,325000
Maruti,9,50000.0,Individual,Petrol,Manual,18.9,67.1,5,250000
Maruti,2,14500.0,Dealer,Petrol,Automatic,22.0,81.8,5,720000
Maruti,5,48805.0,Individual,Diesel,Manual,24.52,88.5,7,390000
Hyundai,8,37000.0,Dealer,Petrol,Manual,18.5,82.9,5,395000
Maruti,7,40000.0,Individual,Petrol,Manual,20.51,67.04,5,400000
BMW,12,114000.0,Dealer,Petrol,Automatic,12.05,154.0,5,650000
Maruti,8,108000.0,Dealer,Diesel,Manual,22.9,74.0,5,485000
Honda,3,31909.0,Dealer,Petrol,Manual,18.7,88.7,5,615000
Maruti,9,80000.0,Dealer,Diesel,Manual,28.4,74.0,5,425000
Mahindra,6,85000.0,Dealer,Diesel,Manual,15.96,62.1,7,649000
Maruti,5,58400.0,Individual,Diesel,Manual,28.09,88.5,5,728000
Hyundai,3,9800.0,Dealer,Diesel,Manual,24.0,73.97,5,685000
Hyundai,12,70000.0,Dealer,Diesel,Manual,16.8,110.0,5,255000
Skoda,10,20000.0,Individual,Diesel,Automatic,17.2,138.1,5,700000
BMW,1,5945.0,Dealer,Diesel,Automatic,17.09,182.25,4,5750000
Toyota,11,130000.0,Dealer,Diesel,Manual,12.99,100.0,8,675000
Maruti,3,20572.0,Dealer,Diesel,Automatic,24.3,88.5,5,950000
Maruti,5,37000.0,Dealer,Diesel,Manual,25.2,74.0,5,675000
Maruti,5,72447.0,Dealer,Diesel,Manual,24.52,88.5,7,850000
BMW,6,67000.0,Dealer,Diesel,Automatic,14.69,182.25,5,2650000
Maruti,5,39000.0,Individual,Petrol,Manual,20.51,67.04,5,420000
BMW,8,42000.0,Dealer,Diesel,Automatic,18.88,182.25,5,1355000
Datsun,4,40000.0,Individual,Petrol,Manual,19.44,67.0,7,430000
Ford,7,86000.0,Dealer,Diesel,Manual,22.7,89.84,5,550000
Maruti,10,32000.0,Dealer,Petrol,Manual,18.6,85.8,5,350000
Toyota,6,69000.0,Dealer,Diesel,Manual,12.8,102.0,8,925000
Hyundai,8,14258.0,Dealer,Petrol,Manual,18.6,81.83,5,445000
Renault,4,17000.0,Dealer,Petrol,Automatic,24.04,67.0,5,385000
Volkswagen,8,83469.0,Dealer,Diesel,Manual,20.34,103.2,5,485000
Datsun,4,40000.0,Individual,Petrol,Manual,20.63,67.06,5,335000
BMW,4,26000.0,Dealer,Diesel,Automatic,17.66,182.25,4,6600000
Maruti,3,20000.0,Individual,Petrol,Manual,22.0,81.8,5,587000
Maruti,6,80000.0,Individual,Petrol,Manual,23.1,67.04,5,450000
Toyota,5,76000.0,Dealer,Diesel,Manual,12.99,100.6,8,1250000
Renault,2,10695.0,Dealer,Petrol,Manual,23.01,67.0,5,395000
Maruti,3,35000.0,Individual,Diesel,Manual,24.3,88.5,5,810000
Toyota,11,94000.0,Dealer,Diesel,Manual,12.8,102.0,8,675000
Audi,9,75000.0,Dealer,Diesel,Automatic,11.8,182.25,5,2200000
Mahindra,4,50000.0,Individual,Diesel,Manual,15.96,63.0,9,670000
Skoda,9,67000.0,Dealer,Diesel,Manual,20.5,103.5,5,325000
Maruti,6,53698.0,Dealer,Diesel,Manual,28.09,88.5,5,675000
Toyota,6,70000.0,Dealer,Diesel,Manual,12.8,102.0,7,1135000
Maruti,8,130000.0,Individual,Petrol,Manual,19.1,85.8,5,420000
Toyota,3,16000.0,Dealer,Petrol,Automatic,18.1,105.94,5,950000
Maruti,7,53000.0,Individual,CNG,Manual,21.94,63.0,5,395000
Volkswagen,11,80000.0,Individual,Petrol,Automatic,14.8,105.0,5,350000
Hyundai,6,44000.0,Dealer,Petrol,Manual,18.6,81.83,5,585000
Mahindra,7,80000.0,Individual,Diesel,Manual,15.96,62.1,7,480000
Hyundai,3,35522.0,Dealer,Diesel,Manual,22.0,126.2,5,885000
Honda,7,65000.0,Dealer,Diesel,Manual,26.0,98.6,5,745000
Maruti,4,24000.0,Dealer,Petrol,Manual,20.51,67.04,5,450000
Hyundai,4,46000.0,Dealer,Diesel,Manual,24.8,88.7,5,765000
Hyundai,3,54695.0,Dealer,Diesel,Manual,21.19,88.73,5,790000
Skoda,11,55000.0,Individual,Petrol,Automatic,13.7,157.75,5,345000
Maruti,3,38340.0,Dealer,Diesel,Manual,27.39,74.0,5,790000
Maruti,8,27000.0,Individual,Diesel,Manual,22.9,74.0,5,450000
Maruti,7,69000.0,Dealer,CNG,Manual,22.8,80.9,7,615000
Hyundai,9,66500.0,Dealer,Petrol,Manual,19.81,68.05,5,260000
Honda,5,27266.0,Dealer,Petrol,Manual,17.4,117.3,5,685000
Jeep,4,25216.0,Dealer,Petrol,Automatic,16.0,160.0,5,1450000
Hyundai,5,50000.0,Individual,Petrol,Manual,19.81,68.05,5,428000
Mahindra,5,21000.0,Individual,Petrol,Manual,18.15,82.0,6,400000
Mercedes-Benz,6,53000.0,Dealer,Diesel,Automatic,11.3,182.25,7,4400000
Maruti,4,68000.0,Dealer,Diesel,Manual,28.09,88.5,5,750000
Land Rover,8,75000.0,Dealer,Diesel,Automatic,13.33,182.25,5,7800000
Honda,4,27826.0,Dealer,Petrol,Automatic,19.0,88.7,5,725000
Honda,3,19000.0,Dealer,Petrol,Manual,17.5,88.7,5,795000
Toyota,7,86606.0,Dealer,Diesel,Manual,12.99,100.6,7,995000
Skoda,10,83000.0,Dealer,Diesel,Automatic,17.2,138.1,5,675000
Maruti,7,35734.0,Dealer,Petrol,Manual,21.21,81.8,5,440000
Honda,6,50000.0,Dealer,Petrol,Automatic,19.0,88.7,5,575000
Maruti,10,80000.0,Individual,Petrol,Manual,20.92,67.1,5,250000
Hyundai,5,57000.0,Dealer,Diesel,Manual,22.54,88.73,5,650000
Toyota,7,30000.0,Dealer,Diesel,Manual,12.99,100.6,7,850000
Maruti,8,90000.0,Individual,Diesel,Manual,23.4,74.0,5,500000
Hyundai,3,28000.0,Individual,Petrol,Manual,18.9,81.86,5,480000
Maruti,5,49000.0,Dealer,CNG,Manual,26.6,58.16,5,365000
BMW,4,31000.0,Dealer,Diesel,Automatic,18.12,182.25,5,3945000
Skoda,5,90000.0,Individual,Diesel,Automatic,21.66,103.52,5,550000
Hyundai,11,102000.0,Individual,Diesel,Manual,21.9,90.0,5,300000
Maruti,2,25000.0,Dealer,Diesel,Manual,25.2,74.0,5,700000
BMW,11,97547.0,Dealer,Diesel,Automatic,16.07,181.0,5,825000
Honda,6,40864.0,Dealer,Petrol,Manual,17.4,117.3,5,579000
Maruti,9,51000.0,Individual,Petrol,Manual,18.9,67.1,5,200000
Maruti,3,36274.0,Dealer,CNG,Manual,26.6,58.16,5,455000
Volkswagen,7,39000.0,Dealer,Petrol,Automatic,17.21,103.6,5,565000
Maruti,10,50000.0,Dealer,Petrol,Manual,20.51,67.04,5,275000
Honda,5,15000.0,Individual,Petrol,Manual,18.7,88.7,5,500000
Toyota,4,60000.0,Dealer,Diesel,Manual,13.68,147.51,7,1750000
Renault,5,50700.0,Dealer,Petrol,Manual,23.01,67.0,5,340000
Tata,2,40000.0,Individual,Diesel,Manual,27.28,69.0,5,665000
Datsun,5,79000.0,Dealer,Petrol,Manual,22.7,53.64,5,235000
Maruti,9,67235.0,Dealer,Diesel,Manual,25.47,88.5,7,610000
Maruti,7,115000.0,Individual,Diesel,Manual,23.4,74.0,5,521000
Volkswagen,6,56000.0,Dealer,Petrol,Automatic,18.19,103.2,5,615000
Hyundai,3,70000.0,Individual,Diesel,Manual,22.54,88.73,5,920000
Toyota,4,40004.0,Dealer,Diesel,Manual,13.68,147.8,8,1775000
Ford,8,69141.0,Dealer,Diesel,Manual,22.7,89.84,5,525000
Mercedes-Benz,5,14000.0,Individual,Diesel,Automatic,16.1,182.25,5,3900000
Maruti,5,35701.0,Trustmark Dealer,Petrol,Manual,20.73,91.1,5,645000
Skoda,4,37000.0,Dealer,Petrol,Automatic,14.67,177.46,5,1975000
BMW,11,65000.0,Individual,Petrol,Automatic,10.8,182.25,5,1000000
Honda,5,19000.0,Dealer,Petrol,Automatic,18.0,117.3,5,820000
Datsun,4,75000.0,Dealer,Petrol,Manual,22.7,53.0,5,285000
Jeep,3,9800.0,Dealer,Petrol,Manual,16.0,160.0,5,1325000
Maruti,4,37000.0,Dealer,CNG,Manual,26.6,58.16,5,415000
Maruti,7,82500.0,Individual,Diesel,Manual,23.4,74.0,5,425000
Maruti,5,33582.0,Dealer,Petrol,Automatic,19.12,91.1,5,740000
Skoda,6,41000.0,Dealer,Diesel,Automatic,19.3,141.0,5,1110000
Maruti,4,24000.0,Dealer,Petrol,Manual,19.01,103.26,7,825000
Tata,3,60000.0,Individual,Diesel,Manual,21.5,108.5,5,725000
BMW,7,33000.0,Dealer,Diesel,Automatic,16.46,182.25,5,3495000
Honda,6,29675.0,Dealer,Petrol,Automatic,18.0,117.3,5,795000
Maruti,5,14286.0,Dealer,Petrol,Manual,23.1,67.04,5,395000
Hyundai,3,40000.0,Dealer,Diesel,Manual,21.9,88.76,5,739000
Maruti,10,64000.0,Dealer,Diesel,Manual,19.3,73.9,5,395000
Mercedes-Benz,9,33999.0,Dealer,Petrol,Manual,12.3,182.25,5,1350000
Maruti,8,40000.0,Individual,Petrol,Manual,19.1,85.8,5,400000
Maruti,10,53000.0,Dealer,Diesel,Manual,22.9,74.0,5,395000
Maruti,3,23150.0,Dealer,Petrol,Automatic,23.95,67.1,5,394000
Mahindra,3,15001.0,Dealer,Diesel,Manual,17.3,121.0,7,1375000
Toyota,6,63000.0,Dealer,Diesel,Manual,12.99,100.6,8,1200000
ISUZU,4,65029.0,Dealer,Diesel,Automatic,13.8,175.0,7,1895000
Tata,3,32400.0,Dealer,Petrol,Automatic,23.84,83.83,5,500000
Maruti,5,61000.0,Dealer,Diesel,Manual,28.4,74.0,5,590000
Maruti,7,41600.0,Dealer,Petrol,Manual,15.37,73.0,7,321000
Maruti,11,48300.0,Individual,Petrol,Manual,18.9,67.1,5,240000
Maruti,2,5000.0,Individual,Petrol,Manual,21.21,81.8,5,745000
Toyota,8,105487.0,Dealer,Diesel,Manual,12.99,100.0,8,835000
Maruti,6,18056.0,Dealer,Petrol,Manual,20.4,83.11,5,460000
Toyota,12,130000.0,Individual,Diesel,Manual,12.8,102.0,7,480000
Mercedes-Benz,5,45000.0,Dealer,Diesel,Automatic,13.0,182.25,5,2475000
Volkswagen,7,73000.0,Dealer,Petrol,Manual,16.47,74.0,5,445000
Mahindra,13,15000.0,Individual,Diesel,Manual,13.6,63.0,7,250000
Toyota,2,54287.0,Dealer,Diesel,Manual,13.68,147.8,7,2190000
Tata,3,40000.0,Dealer,Diesel,Automatic,17.6,153.86,7,1400000
BMW,3,43000.0,Dealer,Diesel,Automatic,18.59,182.25,5,4650000
Mercedes-Benz,10,90000.0,Dealer,Diesel,Automatic,14.94,182.25,5,1000000
BMW,4,46000.0,Dealer,Diesel,Automatic,22.48,182.25,5,2850000
Hyundai,8,37900.0,Dealer,Diesel,Manual,21.9,88.8,5,435000
Toyota,6,81000.0,Dealer,Petrol,Automatic,19.16,157.7,5,1725000
Maruti,5,14550.0,Dealer,Petrol,Manual,21.4,83.1,5,559000
Maruti,5,41000.0,Individual,CNG,Manual,17.5,80.46,7,780000
Maruti,6,78286.0,Dealer,CNG,Manual,22.8,80.9,7,650000
BMW,8,102007.0,Dealer,Diesel,Automatic,20.68,182.25,5,1350000
Hyundai,3,16443.0,Dealer,Petrol,Manual,19.1,98.6,5,770000
Honda,2,10000.0,Individual,Petrol,Automatic,18.0,117.6,5,1150000
Maruti,8,39757.0,Dealer,Petrol,Manual,20.51,67.04,5,298000
Maruti,3,61000.0,Dealer,Diesel,Manual,24.3,88.5,5,1025000
Mahindra,7,85000.0,Dealer,Diesel,Manual,15.1,140.0,7,850000
Maruti,6,50000.0,Individual,Petrol,Manual,17.5,85.8,5,460000
Maruti,8,39600.0,Dealer,Petrol,Manual,15.37,73.0,5,300000
